ID,Speed,X,Y,VehicleNo,Battery,TimeStart,TimeEnd,Time
479,60,77.644988,28.9183443,30039961133,80,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 15:55:00
480,60,77.64585249,28.91969822,30039961133,80,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 16:00:00
481,60,77.64609326,28.92049169,30039961133,80,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 16:05:00
482,60,77.64665452,28.9212204,30039961133,80,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 16:10:00
483,60,77.6469326,28.9220749,30039961133,80,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 16:15:00
484,60,77.64744987,28.92274586,30039961133,80,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 16:20:00
485,60,77.6478177,28.9237675,30039961133,80,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 16:25:00
486,60,77.6479759,28.9240962,30039961133,80,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 16:30:00
487,60,77.6483642,28.9247016,30039961133,80,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 16:35:00
488,60,77.6489657,28.9258217,30039961133,80,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 16:40:00
489,60,77.649537,28.926864,30039961133,80,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 16:45:00
490,60,77.650288,28.9282702,30039961133,80,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 16:50:00
491,60,77.650615,28.92890063,30039961133,80,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 16:55:00
492,60,77.6514253,28.9304628,30039961133,80,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 17:00:00
493,60,77.6517076,28.93100726,30039961133,80,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 17:05:00
494,60,77.65211013,28.93178361,30039961133,80,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 17:10:00
495,60,77.6525974,28.9327234,30039961133,80,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 17:15:00
496,60,77.6532787,28.9340051,30039961133,80,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 17:20:00
497,60,77.6537534,28.9348807,30039961133,80,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 17:25:00
498,60,77.6542976,28.9358405,30039961133,80,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 17:30:00
499,60,77.6547029,28.9370097,30039961133,80,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 17:35:00
500,60,77.6554834,28.9384862,30039961133,80,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 17:40:00
501,60,77.656213,28.9398547,30039961133,80,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 17:45:00
502,60,77.6566797,28.9408288,30039961133,80,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 17:50:00
503,60,77.65762545,28.94224725,30039961133,80,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 17:55:00
504,60,77.65827788,28.94351379,30039961133,80,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 18:00:00
505,60,77.65891909,28.94475392,30039961133,80,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 18:05:00
506,60,77.65944299,28.94576717,30039961133,80,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 18:10:00
507,60,77.66009669,28.94713478,30039961133,80,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 18:15:00
508,60,77.66072987,28.94835938,30039961133,80,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 18:20:00
509,60,77.66126181,28.94938815,30039961133,80,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 18:25:00
510,60,77.661987,28.9507907,30039961133,80,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 18:30:00
511,60,77.66259599,28.9519549,30039961133,80,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 18:35:00
512,60,77.6633934,28.9534793,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 18:40:00
513,60,77.66405822,28.95475025,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 18:45:00
514,60,77.66496583,28.95648532,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 18:50:00
515,60,77.6668974,28.9600755,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 18:55:00
516,60,77.6668974,28.9600755,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 19:00:00
517,60,77.6692947,28.9646792,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 19:05:00
518,60,77.6705967,28.9672208,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 19:10:00
519,60,77.67167044,28.96931673,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 19:15:00
520,60,77.6727663,28.9708757,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 19:20:00
521,60,77.6732017,28.9740361,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 19:25:00
522,60,77.6736577,28.9752679,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 19:30:00
523,60,77.6746608,28.9791454,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 19:35:00
524,60,77.6746608,28.9791454,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 19:40:00
525,60,77.6754387,28.980931,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 19:45:00
526,60,77.6765683,28.9830444,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 19:50:00
527,60,77.6770991,28.9844264,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 19:55:00
528,60,77.6771382,28.9848725,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 20:00:00
529,60,77.6771382,28.9848725,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 20:05:00
530,60,77.677918,28.9874401,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 20:10:00
531,60,77.6786366,28.9896087,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 20:15:00
532,60,77.6789461,28.9905586,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 20:20:00
533,60,77.679217,28.9912626,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 20:25:00
534,60,77.68013785,28.9944543,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 20:30:00
535,60,77.6814854,28.9986314,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 20:35:00
536,60,77.6817161,28.9996134,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 20:40:00
537,60,77.68238763,29.0017913,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 20:45:00
538,60,77.6833061,29.0045532,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 20:50:00
539,60,77.6843248,29.008082,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 20:55:00
540,60,77.6852643,29.0114588,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 21:00:00
541,60,77.6859952,29.0138945,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 21:05:00
542,60,77.6874608,29.0180678,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 21:10:00
543,60,77.6886472,29.0224202,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 21:15:00
544,60,77.6892239,29.0237611,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 21:20:00
545,60,77.6901265,29.0268822,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 21:25:00
546,60,77.6911495,29.0304799,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 21:30:00
547,60,77.6923804,29.0344575,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 21:35:00
548,60,77.6932955,29.037167,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 21:40:00
549,60,77.6939935,29.0394694,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 21:45:00
550,60,77.6939935,29.0394694,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 21:50:00
551,60,77.6953232,29.0438038,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 21:55:00
552,60,77.6965544,29.0478025,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 22:00:00
553,60,77.6971713,29.0505799,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 22:05:00
554,60,77.6973671,29.0516397,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 22:10:00
555,60,77.6974088,29.0519206,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 22:15:00
556,60,77.698047,29.0546046,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 22:20:00
557,60,77.698047,29.0546046,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 22:25:00
558,60,77.698574,29.0582507,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 22:30:00
559,60,77.698452,29.0593713,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 22:35:00
560,60,77.6986289,29.0602232,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 22:40:00
561,60,77.698953,29.0624706,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 22:45:00
562,60,77.698953,29.0624706,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 22:50:00
563,60,77.69945774,29.06600862,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 22:55:00
564,60,77.69945774,29.06600862,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 23:00:00
565,60,77.6998703,29.06890044,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 23:05:00
566,60,77.7002547,29.0715949,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 23:10:00
567,60,77.7014809,29.080044,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 23:15:00
568,60,77.7025856,29.0877303,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 23:20:00
569,60,77.7025856,29.0877303,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 23:25:00
570,60,77.70366997,29.09522906,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 23:30:00
571,60,77.70366997,29.09522906,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 23:35:00
572,60,77.705375,29.1070199,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 23:40:00
573,60,77.7062993,29.1135199,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 23:45:00
574,60,77.7063369,29.1137923,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 23:50:00
575,60,77.7073502,29.1205995,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-28 23:55:00
576,60,77.7063857,29.1260107,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 00:00:00
577,60,77.7085901,29.1291501,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 00:05:00
578,60,77.709954,29.1386164,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 00:10:00
579,60,77.709954,29.1386164,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 00:15:00
580,60,77.71085892,29.14495027,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 00:20:00
581,60,77.71085892,29.14495027,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 00:25:00
582,60,77.71173453,29.15107904,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 00:30:00
583,60,77.71173453,29.15107904,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 00:35:00
584,60,77.71268773,29.15775087,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 00:40:00
585,60,77.7133195,29.16217289,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 00:45:00
586,60,77.7133195,29.16217289,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 00:50:00
587,60,77.7146873,29.1717467,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 00:55:00
588,60,77.7146873,29.1717467,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 01:00:00
589,60,77.71548859,29.17711913,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 01:05:00
590,60,77.7161137,29.1813103,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 01:10:00
591,60,77.7169078,29.1848343,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 01:15:00
592,60,77.7169078,29.1848343,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 01:20:00
593,60,77.718555,29.1925563,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 01:25:00
594,60,77.7203536,29.200374,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 01:30:00
595,60,77.7210262,29.2031521,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 01:35:00
596,60,77.722451,29.2094161,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 01:40:00
597,60,77.722451,29.2094161,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 01:45:00
598,60,77.722451,29.2094161,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 01:50:00
599,60,77.72371453,29.21496994,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 01:55:00
600,60,77.72371453,29.21496994,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 02:00:00
601,60,77.72528926,29.2218917,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 02:05:00
602,60,77.72528926,29.2218917,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 02:10:00
603,60,77.72659699,29.22763986,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 02:15:00
604,60,77.72794278,29.23355528,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 02:20:00
605,60,77.72794278,29.23355528,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 02:25:00
606,60,77.7297264,29.2413952,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 02:30:00
607,60,77.7317221,29.2501327,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 02:35:00
608,60,77.73308106,29.25587269,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 02:40:00
609,60,77.7343176,29.2613085,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 02:45:00
610,60,77.7355518,29.266681,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 02:50:00
611,60,77.7362864,29.2698733,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 02:55:00
612,60,77.7373654,29.2750545,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 03:00:00
613,60,77.7383217,29.2791384,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 03:05:00
614,60,77.7385779,29.2806801,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 03:10:00
615,60,77.738433,29.284325,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 03:15:00
616,60,77.7366883,29.2907875,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 03:20:00
617,60,77.7359318,29.2931152,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 03:25:00
618,60,77.7347502,29.2972796,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 03:30:00
619,60,77.7344513,29.2990522,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 03:35:00
620,60,77.733365,29.3029019,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 03:40:00
621,60,77.7319616,29.3080145,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 03:45:00
622,60,77.7313289,29.3102663,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 03:50:00
623,60,77.72972215,29.31602327,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 03:55:00
624,60,77.72972215,29.31602327,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 04:00:00
625,60,77.72816531,29.32160137,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 04:05:00
626,60,77.72696086,29.32591693,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 04:10:00
627,60,77.72558343,29.33085223,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 04:15:00
628,60,77.72424657,29.33564216,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 04:20:00
629,60,77.72424657,29.33564216,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 04:25:00
630,60,77.7226086,29.34151099,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 04:30:00
631,60,77.72149597,29.34549752,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 04:35:00
632,60,77.72149597,29.34549752,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 04:40:00
633,60,77.7199628,29.3507867,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 04:45:00
634,60,77.7195156,29.352782,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 04:50:00
635,60,77.718291,29.3564838,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 04:55:00
636,60,77.717503,29.359743,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 05:00:00
637,60,77.7172959,29.3605376,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 05:05:00
638,60,77.7158665,29.3658326,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 05:10:00
639,60,77.71467982,29.36967404,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 05:15:00
640,60,77.713715,29.3735706,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 05:20:00
641,60,77.713715,29.3735706,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 05:25:00
642,60,77.71230534,29.37821566,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 05:30:00
643,60,77.7110782,29.3830476,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 05:35:00
644,60,77.7089167,29.3907472,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 05:40:00
645,60,77.7085773,29.3919849,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 05:45:00
646,60,77.7068686,29.3980506,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 05:50:00
647,60,77.705018,29.405132,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 05:55:00
648,60,77.7045876,29.4082734,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 06:00:00
649,60,77.70455,29.4111848,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 06:05:00
650,60,77.70455,29.4111848,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 06:10:00
651,60,77.70507432,29.41947222,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 06:15:00
652,60,77.7052978,29.42300458,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 06:20:00
653,60,77.7060046,29.4336307,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 06:25:00
654,60,77.7060046,29.4336307,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 06:30:00
655,60,77.70622949,29.43793212,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 06:35:00
656,60,77.70651433,29.44252489,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 06:40:00
657,60,77.70679918,29.44711767,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 06:45:00
658,60,77.7071728,29.4531418,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 06:50:00
659,60,77.7074241,29.457212,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 06:55:00
660,60,77.7074241,29.457212,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 07:00:00
661,60,77.7079,29.463962,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 07:05:00
662,60,77.7076909,29.4685582,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 07:10:00
663,60,77.7084312,29.4703236,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 07:15:00
664,60,77.7084444,29.4727473,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 07:20:00
665,60,77.7084352,29.4744217,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 07:25:00
666,60,77.7089086,29.4820804,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 07:30:00
667,60,77.7089086,29.4820804,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 07:35:00
668,60,77.7094585,29.4900047,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 07:40:00
669,60,77.709496,29.4912398,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 07:45:00
670,60,77.7093069,29.4946857,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 07:50:00
671,60,77.7077995,29.5044789,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 07:55:00
672,60,77.7082515,29.5082161,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 08:00:00
673,60,77.7047029,29.5194516,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 08:05:00
674,60,77.7047029,29.5194516,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 08:10:00
675,60,77.7022386,29.5230174,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 08:15:00
676,60,77.6999319,29.5253935,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 08:20:00
677,60,77.696421,29.5287868,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 08:25:00
678,60,77.6951024,29.5301592,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 08:30:00
679,60,77.6919239,29.5336748,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 08:35:00
680,60,77.6905418,29.5363915,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 08:40:00
681,60,77.6899615,29.5392944,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 08:45:00
682,60,77.68950157,29.54395382,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 08:50:00
683,60,77.68919093,29.54710081,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 08:55:00
684,60,77.68876935,29.55137173,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 09:00:00
685,60,77.68854746,29.55361959,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 09:05:00
686,60,77.68804033,29.5586702,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 09:10:00
687,60,77.68755441,29.56338662,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 09:15:00
688,60,77.68739244,29.56495876,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 09:20:00
689,60,77.68709163,29.56787845,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 09:25:00
690,60,77.686679,29.5718835,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 09:30:00
691,60,77.686041,29.5771393,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 09:35:00
692,60,77.6857035,29.5798452,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 09:40:00
693,60,77.68488201,29.58897681,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 09:45:00
694,60,77.68433819,29.59482271,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 09:50:00
695,60,77.6838957,29.5986431,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 09:55:00
696,60,77.68321362,29.60533406,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 10:00:00
697,60,77.6825687,29.6116605,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 10:05:00
698,60,77.6826334,29.6116673,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 10:10:00
699,60,77.68212634,29.61600672,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 10:15:00
700,60,77.6816409,29.6213793,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 10:20:00
701,60,77.6815796,29.6213785,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 10:25:00
702,60,77.68087971,29.62816565,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 10:30:00
703,60,77.6802544,29.6342295,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 10:35:00
704,60,77.6796291,29.64029336,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 10:40:00
705,60,77.679222,29.645463,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 10:45:00
706,60,77.679222,29.645463,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 10:50:00
707,60,77.6781316,29.6538838,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 10:55:00
708,60,77.6776007,29.6559481,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 11:00:00
709,60,77.6754344,29.66320145,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 11:05:00
710,60,77.67342891,29.67030628,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 11:10:00
711,60,77.6707533,29.6795508,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 11:15:00
712,60,77.6692723,29.6848593,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 11:20:00
713,60,77.6675463,29.6904446,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 11:25:00
714,60,77.6657313,29.69666436,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 11:30:00
715,60,77.66331338,29.70494373,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 11:35:00
716,60,77.6603035,29.71547461,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 11:40:00
717,60,77.6603035,29.71547461,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 11:45:00
718,60,77.65753616,29.7250135,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 11:50:00
719,60,77.6541041,29.7369871,30039961133,70,27-05-2025 16:00,30-05-2025 18:00,2025-05-29 11:55:00
